0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
2354.41319768,2319.08011416,1289.9212736,1192.44461829,1690.63737596,1893.31710545,893.52737348,2625.52008999,2066.28526229,743.88052754,3561.0610912,593.70973275,890.60522689,540.87408412,3591.25083355,2571.51506641,2520.15435982,467.63802016,2990.71506941,155.24772043,246.43000508,2122.14240212,50.06094968,3411.6689051,3376.82183459,2196.26679534,1805.62700139,2974.01523705,1404.89627615,2179.43106699,539.88761299,3949.90422971,3949.48273589,1519.09042511,1661.53105535,50.0,50.0,1711.82805481,3293.32331242,3269.57621597,3183.49857744,3949.99912095,3523.38295027,3684.16826157,50.0,3949.95885032,64.31966016,1311.5315346,3949.99932704,50.0,3949.99494134,1000.28044445,2245.15290796,3950.0,54.82356047,2514.94354742,3950.0,3949.99065295,2860.05406301,1555.55227283,1692.71234411,889.69108005,1565.3259904000001,3305.51409283,2176.81235771,1337.119974,418.44493257,116.13325192,813.54900778,50.0,2944.33459786,2689.25592094,50.0,2918.99744477,3949.98652563,3522.51203329,3949.7913840000006,471.77751424,1458.90725024,3911.49019367,948.21307471,3949.99916083,50.17166704,439.28197415,50.61805704,904.08610418,1855.22757634,3852.33255543,3562.43788332,151.85773283,2782.32940951,3949.90319806,2937.14540568,1101.79754848,3949.96719001,2389.94161037,756.39288113,1471.92131485,3949.66710266,1962.04087494
212.22117846,912.12306452,1892.69109754,840.50754431,1692.15293186,3332.41272633,50.0,2163.1697699,3043.46140834,2720.79705889,3094.63334427,1687.72011147,50.0,2804.9793439,50.0,50.0,453.82458185,50.0,3573.46376423,2080.79455635,492.06722288,3950.0,1456.54143294,3950.0,3854.79204326,3185.14859961,854.59187685,54.73681914,1583.78644683,455.34976307,50.0,3320.16138098,3950.0,3949.26227802,3950.0,2410.68905758,2195.33922114,1830.15412192,1595.32002373,1701.00849148,3004.22128428,50.0,1072.73133269,709.28490835,50.01034452,1287.05872771,2519.08828228,50.0,3385.12012606,1151.06406597,638.56143459,2502.49053829,1255.3907944,50.0,3950.0,50.0,3708.30663217,3601.61691276,1919.89970854,3950.0,2820.95316176,3416.97402791,464.78358313,3304.23100354,52.08120507,1725.9027442000001,1943.89844376,2951.24323309,3949.9543799999997,636.51503857,1026.76911727,1162.59382096,2541.98145987,3948.8601567,50.0,3950.0,2013.16938559,454.73604769,2855.80702348,972.33467354,1791.5387963,2521.89161598,429.56455449,1947.75254026,2181.87111831,3638.1418942,3473.83486677,3950.0,897.82204463,3949.9189236,3590.48161593,2705.48870227,3944.27571301,1381.49688158,3406.31660358,50.0,911.31354621,1734.44326927,2116.7509238,50.80012085
455.42352208,3950.0,2850.3029399,3220.38353677,3542.41980161,1207.25508845,2055.43450767,956.27719316,3610.4832494,3664.22215379,1048.25067133,334.23044365,3092.10031877,2410.71336416,50.00005627,2818.31116788,1033.12284203,1937.61769857,2906.96669257,607.25197609,1701.34986887,2433.08783851,508.2725425,973.69226239,3697.57442872,3207.97025073,2446.417919,2059.05593267,50.0,50.0,1277.82399244,2587.22843895,50.0,1136.18672918,2732.90939128,3929.55861104,2240.88720914,1543.95786862,3137.22198359,1207.27888111,3950.0,3950.0,1529.57559354,1286.3077718,1905.69996321,3793.8312916999994,3300.49084483,50.0,3876.18607032,2315.04273856,1797.88472046,1938.83321476,1839.8860496,243.13639280000004,705.04874561,50.00026776,1328.41590399,3950.0,3949.99999989,50.92510424,3929.43867235,985.64070752,1064.79131799,3588.68075036,50.03844215,3331.86247465,857.1723074999999,3949.53087985,2683.8753949,953.90519755,1673.22531274,3394.46468641,3950.0,460.44964689999995,3558.16210974,2001.35458623,2637.45991184,81.18337443,50.0,2068.86574787,2191.21504428,50.0,3950.0,2752.22708229,50.0,3950.0,3325.70589812,3950.0,50.0,556.71849856,263.56224367,2443.88340964,888.67620856,3062.28328267,1331.05149862,50.0,3950.0,1859.98135093,1124.48571948,1437.69006495
3949.41920461,1259.82942098,1052.22348501,3386.26573045,3916.45186457,3950.0,1864.24855115,65.44622070000001,1054.71302894,3949.9999973000004,3503.36815604,3949.99437162,1050.08432916,481.87647125,3950.0,2544.98670657,3080.33617338,3202.25872113,3950.0,593.21428048,3003.89293706,1085.496609,2312.28158048,1725.42231054,1458.59673222,3178.09230768,946.41284552,1239.80967571,3045.35790834,50.0,2521.41476628,208.86442972,2128.8244163,3815.32046558,1457.62450706,2440.63963808,1872.39569495,3360.77390816,2457.19431732,770.08028273,973.60678443,1920.63265166,3949.99999951,50.02086216,3950.0,3547.65222441,809.66300954,50.0,50.0000032,1017.53815288,50.0,3056.15728492,2234.93866274,2200.67907367,2966.50179466,2607.17049455,50.494702000000004,2204.0318022,3950.0,2111.37071437,2459.33016299,1190.83220702,2589.14818784,3950.0,1491.50805905,3947.42781653,3029.09680047,2157.29457187,3513.48665965,1759.19497982,2769.14461834,3463.27969384,436.70723162,1509.99507654,50.33354742,542.68005012,50.0,3950.0,3541.93450059,106.24880219,50.00000637,2612.4111874,3554.28554844,655.35530949,50.00012551,50.00357008,50.00000399,1735.62793731,3074.3870691999996,3949.99997319,520.26275969,3950.0,2312.26481849,2636.76236337,1531.12751851,488.74792674,458.28759118,788.64520468,50.26800825,3545.1406566
3949.42512747,1285.53388826,1052.21185572,3386.12265949,3916.49552268,3950.0,1864.30183015,65.73983117,1054.6595523,3949.99999726,3503.5538481,3949.99437475,1050.04173477,481.83178566,3950.0,2573.74107952,3079.79937381,3202.23805116,3950.0,593.5197893,3003.84179248,1086.69349384,2312.20596033,1725.42283528,1458.51174403,3177.96862962,946.81324883,1240.19407279,3044.69137063,50.0,2521.46563783,208.84174372,2129.2008655,3817.23657415,1457.67558654,2441.16249339,1872.434459,3360.52347498,2457.21229073,770.25820079,972.52903626,1918.12143273,3949.99999934,50.00001991,3950.0,3547.64652586,809.59466816,50.0,50.00000018,1017.65473431,50.0,3056.06158625,2234.93974021,2200.6682911999997,2969.19870308,2608.9985208000003,50.49584739,2203.99042638,3950.0,2111.97784734,2459.31987617,1191.69292061,2599.80518748,3950.0,1491.54609469,3948.40023313,3029.30022489,2158.49456331,3513.26345557,1759.40071347,2769.45423638,3463.08449806,435.99058499999995,1511.39646831,50.34140985,542.94609804,50.0,3950.0,3541.97009981,105.26774003,50.00000791,2612.05352949,3554.29134267,655.53643323,50.00000004,50.00361822,50.00000698,1735.36219694,3074.42859617,3949.99997138,520.26248886,3950.0,2312.26891973,2636.95236547,1530.98002188,489.33197208,458.35449405,788.64503328,50.27530738,3544.56261607
1532.78298996,1303.15710458,3950.0,3950.0,50.0,2937.25046489,1415.67396026,2545.92399696,3950.0,50.0,2836.43705142,3950.0,50.0,791.04248983,2179.24788143,2398.38915876,1462.72281947,1703.43996297,468.14367715,3950.0,3336.4704739999997,2119.15021496,50.0,3400.43520888,3332.22630565,2598.23471235,3549.0,50.0,3950.0,1908.85879009,3489.86708031,3950.0,2357.15570517,3950.0,3950.0,2434.7886687,846.93366757,50.0,2823.21197289,2040.01699853,50.0,50.0,50.0,2345.95153438,867.1224647,3477.73263714,1787.7175017000002,3021.99601448,2553.19132827,916.7275107,1497.53134696,3950.0,1725.85745138,50.0,3933.55681702,2834.98086692,3950.0,1295.09611741,1320.77477463,50.30755176,1368.48464117,3022.20330556,3950.0,495.84143199,2542.33982007,1465.90718667,452.65123982,2492.75658235,1903.22824078,3950.0,2152.91182363,50.0,74.96752617,1727.92143979,452.08101451,370.26018661,462.89499839,1037.23419529,3269.91285761,339.61004544,50.0,3950.0,816.81678461,2190.88692637,3537.71694609,1446.25843495,3950.0,3538.63146285,2917.08591342,50.0,2537.66200874,187.92494625,2196.15089405,3051.9682811000002,3434.62956363,2985.70142504,2596.07142668,3549.54044992,739.15033415,706.41714536
2711.96696905,1736.80533312,3409.6331615999998,3009.86405416,3930.74154723,3949.52000983,694.27105982,2060.80147583,3007.30631857,3950.0,1902.09935979,122.58736735,50.0,1290.17039454,995.64890617,1268.86075128,2441.45902137,3253.73900351,3949.62273066,2713.19536211,1847.23429751,2543.36929869,2554.04884642,2700.79880407,3374.11988484,58.33940573,2142.67746131,2230.34840395,3950.0,1070.1431782,3176.77475544,1656.31622688,517.74405606,3904.84330105,1521.06508331,1095.76485602,2306.965373,3949.9994049,2140.73584759,2885.64202951,2816.66135219,50.0,1348.71336174,50.38429959,3950.0,2057.62603923,3949.96891166,592.57474071,56.00822938,2603.62012992,2334.34907404,50.19136463,3946.26953591,1529.59684289,50.0,3949.99868376,1672.27505949,3950.0,2912.02158441,1217.53247812,2889.7911979,480.59636625,3949.66628065,3115.76213993,3950.0,3549.44237123,91.64768203,181.73284399,2183.80763848,457.26418183,475.19235334,50.0,50.00000432,3151.46586244,57.40879546,1938.15428604,994.00652609,3928.24086428,3521.75677964,3949.99993182,3289.63183097,450.50200136,353.73537985,1660.11714818,376.51419426,517.30663752,922.62887739,50.37745837,1967.87908584,3380.28849384,521.45367897,2992.56338123,1091.67241249,3049.18837176,3950.0,50.0,3566.95770517,2395.78335175,50.0,845.39426641
50.0,537.83449707,50.0,1025.93235039,50.0,1512.74962974,50.0,1978.31378078,50.0,2489.72621175,50.0,2974.05522382,50.0,3462.34820644,3950.0,540.96150405,3950.0,1020.87141385,3950.0,1510.07706717,3950.0,2006.75326237,3950.0,2519.52510529,3950.0,2974.51781922,3950.0,3463.83440812,50.0,3950.0,587.49371008,3950.0,1027.89750898,3950.0,1519.39014094,3950.0,2009.4212108,3950.0,2483.27484498,3950.0,2990.92775433,3950.0,3451.27117326,3950.0,3950.0,3950.0,50.0,50.0,535.11283459,50.0,1024.82943851,50.0,1511.68816596,50.0,1992.80620757,50.0,2451.02250608,50.00617862,3013.89343572,55.32118596,3536.41495231,50.0,3950.0,50.0,3237.5218884,1327.37617919,3366.22475922,3474.59785912,2092.35925721,1671.66216719,3007.03702185,666.18968277,766.04519334,3079.26909565,1532.29607061,2135.26489914,1249.18053501,3266.29498581,3139.81042376,2259.55255945,1244.66300874,1765.42444133,1683.7039101,1600.72687525,1916.53449645,536.66545219,896.95598466,705.82322953,1230.27097063,2711.11519792,1735.7705127999998,2532.44653026,2184.64249084,3459.25975841,3030.21062303,2832.15843835,2623.84065606,2335.3901725,726.44785014,2248.13593199
50.0,537.57530022,50.0,1025.60933404,50.0,1514.09571964,50.0,2000.14833406,50.0,2488.43320565,50.0,2973.74283145,50.0,3428.12209713,3949.99999997,554.61039511,3950.0,1025.20993333,3950.0,1457.55926651,3950.0,2000.80283769,3950.0,2486.31300864,3950.0,2976.73920578,3949.99438307,3453.71231758,50.0,3950.0,534.64805884,3950.0,1025.09091293,3950.0,1505.66824793,3950.0,2000.94509908,3950.0,2488.45713257,3950.0,2976.25589457,3950.0,3459.88456919,3950.0,3950.0,3950.0,50.0,50.0,593.99250209,50.31352381,1024.11834976,50.0,1517.7745972999999,50.00006818,1998.66739059,50.0,2568.95726093,50.0,2973.34086838,50.0,3531.9954819,50.0,3950.0,50.0,2709.9456848,2411.0470522,1505.88775188,2549.10835713,3431.72533581,3258.73068021,2608.25835351,3113.54764286,2498.14311567,451.12732699,3390.24421401,1880.49253618,1935.95532635,2549.26048497,2674.87535961,1195.31016065,1866.32177932,1009.69946895,2996.67506163,2106.64929034,1539.46574587,1383.98784506,3301.57748415,1108.66829043,3150.04725124,3588.48161069,1216.28329764,1714.96980014,678.26247061,1889.67309831,2306.29071814,2081.32150398,846.4049752999998,823.07945507,737.96446772,3008.94022868
50.0,545.5201007999999,50.0,1025.29524267,50.0,1512.80473396,50.0,1999.74996432,50.0,2494.14292942,50.03906794,2923.42066262,50.0,3444.76923214,3950.0,524.30532568,3950.0,1053.19041292,3950.0,1650.96098461,3949.99999978,2057.62612926,3950.0,2488.03958802,3949.99873125,2943.93501856,3949.99999987,3346.90686786,50.0,3950.0,511.63540592,3950.0,1074.77532426,3950.0,1512.37076776,3950.0,1996.92932089,3950.0,2487.43669877,3950.0,3000.01991937,3950.0,3403.28594044,3950.0,3950.0,3950.0,50.00708604,50.0,541.11534247,50.0,1024.73850246,50.0,1507.20920854,50.0,2029.8910779,50.13939057,2502.52861678,50.0,2910.10562004,50.0,3514.88344215,50.0,3950.0,50.00000001,1493.07123711,2537.26102759,2728.9502200999996,1532.27844126,2564.94728609,2367.66613394,3489.37650243,2215.54100184,2040.53487419,2858.1687933000003,1629.00743538,1179.8584644000002,812.85078399,3164.29046043,1811.90393104,1745.75335006,1124.3917467,2367.13771699,1827.98190804,567.97841846,2949.82279183,2836.65639586,2340.51803327,1636.85238564,2721.97607597,434.17730063,1528.26688922,3549.68687669,458.68802911,1480.04002146,2732.00486498,3512.09734384,3125.80819474,394.83111653,689.40991349,785.20103161
